report_begin_date,report_end_date,report_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_narrative,special_notes,_section,published_date,grp,trans_Mode,commodity,district,origin,variety,properties,package,organic,environment,import/Export,asw_Flag,asw_date,season,package_count,1 lb units,ttd 10000 lb units,adjustments
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blueberries,SANTA MARIA CALIFORNIA,California-Central,,,,Yes,,D (domestic),,,2025.0,,941.0,80.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blueberries,SANTA MARIA CALIFORNIA,California-Central,,,,Yes,,D (domestic),,,2025.0,,1588.0,80.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Sweet Potatoes,ATWATER LIVINGSTON CALIFORNIA,California-Central,,,40 lb cartons,Yes,,D (domestic),Week Ending,12/27/2025,2025.0,213.0,8520.0,27.0,week ending amount
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Sweet Potatoes,ATWATER LIVINGSTON CALIFORNIA,California-Central,,,40 lb cartons,No,,D (domestic),Week Ending,12/27/2025,2025.0,19080.0,763200.0,1889.0,week ending amount
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,,,D (domestic),,,2025.0,4593.0,22965.0,53.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,4764.0,23820.0,1082.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,6730.0,33650.0,766.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,4230.0,21150.0,2027.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1000.0,5000.0,2027.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1021.0,5105.0,2121.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,4730.0,23650.0,766.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,3566.0,17830.0,2027.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,309.0,1545.0,586.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,303.0,1515.0,743.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1202.0,6010.0,586.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,540.0,2700.0,743.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,522.0,2610.0,586.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,270.0,1350.0,743.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,4304.0,21520.0,2335.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1556.0,7780.0,2850.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,1416.0,7080.0,772.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1523.0,7615.0,1314.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2396.0,11980.0,766.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,2152.0,10760.0,2027.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,314.0,1570.0,586.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,417.0,2085.0,743.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,794.0,3970.0,1082.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,5966.0,29830.0,2335.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1104.0,5520.0,2850.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2740.0,13700.0,772.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,960.0,4800.0,1314.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,1414.0,7070.0,772.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,2195.0,10975.0,1314.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,4380.0,21900.0,2335.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1996.0,9980.0,2850.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2691.0,13455.0,2335.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1000.0,5000.0,2850.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,3861.0,19305.0,772.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1021.0,5105.0,1314.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,872.0,6976.0,1090.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,2426.0,19408.0,11403.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,914.0,7312.0,1090.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,1012.0,8096.0,11403.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,8527.0,68216.0,8010.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,41340.0,330720.0,57276.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,3190.0,25520.0,1090.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,146930.0,1175440.0,11403.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,2836.0,22688.0,11403.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,9288.0,74304.0,8010.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,10820.0,86560.0,57276.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,3360.0,26880.0,8010.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,6307.0,50456.0,57276.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,9356.0,74848.0,8010.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,6242.0,49936.0,57276.0,
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,D (domestic),Week Ending,12/27/2025,2025.0,177283.0,3368377.0,103332.0,week ending amount
12/23/2025,12/28/2025,12/29/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/29/2025 12:47:07,Specialty Crops,Truck,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,Exp (export),Week Ending,12/27/2025,2025.0,20056.0,381064.0,5794.0,week ending amount
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),Add,12/20/2025,2025.0,541.0,2705.0,82.0,added for 12/20/2025 on 12/23/2025
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),Add,12/19/2025,2025.0,61.0,488.0,7979.0,added for 12/19/2025 on 12/23/2025
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),Add,12/19/2025,2025.0,14381.0,115048.0,57224.0,added for 12/19/2025 on 12/23/2025
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),Add,12/20/2025,2025.0,1800.0,14400.0,7979.0,added for 12/20/2025 on 12/23/2025
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),Add,12/20/2025,2025.0,4260.0,34080.0,57224.0,added for 12/20/2025 on 12/23/2025
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,3792.0,18960.0,1080.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,3747.0,18735.0,2120.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,3166.0,15830.0,759.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,3462.0,17310.0,2021.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2370.0,11850.0,767.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,7308.0,36540.0,1312.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,45831.0,366648.0,57224.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,4111.0,32888.0,1086.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,137251.0,1098008.0,11280.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,451.0,2255.0,82.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1882.0,9410.0,585.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Raspberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,581.0,2905.0,742.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,3336.0,16680.0,2327.0,
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,2332.0,11660.0,2848.0,
