report_begin_date,report_end_date,report_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_narrative,special_notes,_section,published_date,grp,trans_Mode,commodity,district,origin,variety,properties,package,organic,environment,import/Export,asw_Flag,asw_date,season,package_count,1 lb units,ttd 10000 lb units,adjustments
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates,Yes,,D (domestic),,,2025.0,3000.0,180000.0,96.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates,No,,D (domestic),,,2025.0,1000.0,60000.0,6.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 12s,Yes,,D (domestic),,,2025.0,400.0,1600.0,4.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 12s,No,,D (domestic),,,2025.0,600.0,2400.0,0.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,Yes,,D (domestic),,,2025.0,400.0,3200.0,5.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,No,,D (domestic),,,2025.0,600.0,4800.0,1.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Greens, Kale",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates bunched 24s,Yes,,D (domestic),,,2025.0,400.0,10000.0,26.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Iceberg",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,Yes,,D (domestic),,,2025.0,500.0,25000.0,41.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Iceberg",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,960.0,48000.0,431.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,40 lb cartons,No,,D (domestic),,,2025.0,6000.0,240000.0,182.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates/baskets bunched 30s,No,,D (domestic),,,2025.0,2000.0,22000.0,7.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cauliflower,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons film wrapped,Yes,,D (domestic),,,2025.0,1000.0,25000.0,46.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cauliflower,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons film wrapped,No,,D (domestic),,,2025.0,1200.0,30000.0,167.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates,Yes,,D (domestic),,,2025.0,3000.0,180000.0,96.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,1000.0,21000.0,2.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates/baskets bunched 30s,No,,D (domestic),,,2025.0,4200.0,46200.0,7.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 12s,Yes,,D (domestic),,,2025.0,300.0,1200.0,4.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,Yes,,D (domestic),,,2025.0,600.0,4800.0,5.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,40 lb cartons,No,,D (domestic),,,2025.0,6500.0,260000.0,182.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Brussels Sprouts,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,25 lb cartons,No,,D (domestic),,,2025.0,5076.0,126900.0,5867.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Leeks,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,cartons/crates bunched,No,,D (domestic),,,2025.0,1224.0,24480.0,781.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Brussels Sprouts,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,25 lb cartons,No,,D (domestic),,,2025.0,21638.0,540950.0,5867.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,GREEN,1 1/9 bushel cartons/crates,No,,D (domestic),,,2025.0,1000.0,28000.0,10552.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1 1/9 bushel cartons/crates,No,,D (domestic),,,2025.0,7813.0,218764.0,6249.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1/2 cartons,No,,D (domestic),,,2025.0,5220.0,78300.0,1317.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Spinach,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons bunched,No,,D (domestic),,,2025.0,3700.0,74000.0,128.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Iceberg",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,5240.0,262000.0,985.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Green Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,2600.0,52000.0,175.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Red Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,800.0,16000.0,45.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",COACHELLA VALLEY CALIFORNIA,California-South,,,40 lb cartons,No,,D (domestic),,,2025.0,4000.0,160000.0,561.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,SANTA MARIA CALIFORNIA,California-Central,,,cartons/crates,No,,D (domestic),,,2025.0,7200.0,432000.0,7796.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cauliflower,SANTA MARIA CALIFORNIA,California-Central,,,cartons film wrapped,No,,D (domestic),,,2025.0,10000.0,250000.0,3988.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,SANTA MARIA CALIFORNIA,California-Central,,,20 lb cartons loose,No,,D (domestic),,,2025.0,14000.0,280000.0,614.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,SANTA MARIA CALIFORNIA,California-Central,,,cartons,No,,D (domestic),,,2025.0,1200.0,27600.0,891.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,1500.0,34500.0,73.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cauliflower,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons film wrapped,No,,D (domestic),,,2025.0,4000.0,100000.0,304.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons/crates,No,,D (domestic),,,2025.0,5000.0,300000.0,698.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Artichokes,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,3000.0,69000.0,77.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,500.0,11500.0,73.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cauliflower,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons film wrapped,No,,D (domestic),,,2025.0,4000.0,100000.0,304.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Red Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,400.0,8000.0,45.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Green Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,1500.0,30000.0,175.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",COACHELLA VALLEY CALIFORNIA,California-South,,,40 lb cartons,No,,D (domestic),,,2025.0,2000.0,80000.0,561.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Artichokes,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,4500.0,103500.0,77.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Artichokes,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,2050.0,47150.0,819.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates,No,,D (domestic),,,2025.0,7500.0,450000.0,6553.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Leeks,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates bunched,No,,D (domestic),,,2025.0,672.0,13440.0,78.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates,No,,D (domestic),,,2025.0,33200.0,1992000.0,6553.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Artichokes,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,3000.0,69000.0,819.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Greens, Kale",OXNARD DISTRICT CALIFORNIA,California-South,,,various containers bunched/loose,No,,D (domestic),,,2025.0,200.0,5000.0,140.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates,Yes,,D (domestic),,,2025.0,796.0,47760.0,62.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates,No,,D (domestic),,,2025.0,38015.0,2280900.0,6553.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cilantro,OXNARD DISTRICT CALIFORNIA,California-South,,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,150.0,3150.0,1127.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,1500.0,30000.0,136.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,3000.0,60000.0,136.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,SALINAS-WATSONVILLE CALIFORNIA,California-Central,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,5300.0,106000.0,13136.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,20 lb cartons loose,Yes,,D (domestic),,,2025.0,2000.0,40000.0,4.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,1500.0,30000.0,65.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,cartons,No,,D (domestic),,,2025.0,2000.0,46000.0,73.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,2100.0,42000.0,65.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,cartons,Yes,,D (domestic),,,2025.0,1000.0,23000.0,12.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,cartons/crates/baskets bunched,Yes,,D (domestic),,,2025.0,1000.0,11000.0,18.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,cartons/crates/baskets bunched,No,,D (domestic),,,2025.0,1000.0,11000.0,1.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,cartons/crates/baskets bunched,Yes,,D (domestic),,,2025.0,800.0,8800.0,18.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,1000.0,21000.0,2.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,OXNARD DISTRICT CALIFORNIA,California-South,CURLY,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,50.0,1050.0,38.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,HEARTS,,cartons film bags,Yes,,D (domestic),,,2025.0,700.0,19600.0,29.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,6430.0,180040.0,480.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,5280.0,147840.0,480.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,2500.0,70000.0,480.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,cartons film bags,Yes,,D (domestic),,,2025.0,2500.0,70000.0,34.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,40 lb cartons,Yes,,D (domestic),,,2025.0,4000.0,160000.0,122.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,40 lb cartons,No,,D (domestic),,,2025.0,15800.0,632000.0,1082.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,COACHELLA VALLEY CALIFORNIA,California-South,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,500.0,14000.0,37.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",COACHELLA VALLEY CALIFORNIA,California-South,HEARTS,,40 lb cartons,No,,D (domestic),,,2025.0,1500.0,60000.0,384.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,40 lb cartons,Yes,,D (domestic),,,2025.0,4000.0,160000.0,122.0,
