report_begin_date,report_end_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_date,special_notes,report_narrative,_section,community,commodity,published_date,variety,region,size,organic,environment,store_count,wtd_avg_price,prior_WK_store_count,prior_WK_wtd_avg_price,prior_YR_store_count,prior_YR_wtd_avg_price,price_Range,stores_with_Ads,wtd_Avg_Price,%_Marked_Local
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Midwest,2 pound bags,No,N/A,103.0,3.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Northeast,2 pound bags,No,N/A,314.0,3.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,National,2 pound bags,No,N/A,451.0,3.84,525.0,3.82,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Alaska,each,No,N/A,1.0,0.39,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Hawaii,each,No,N/A,23.0,0.5,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Southeast,each,No,N/A,99.0,0.55,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Southcentral,each,No,N/A,157.0,0.19,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Northwest,each,No,N/A,176.0,0.5,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Northeast,each,No,N/A,499.0,0.38,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Southwest,each,No,N/A,673.0,0.39,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,National,each,No,N/A,1604.0,0.39,1618.0,0.34,1801.0,0.45,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Midwest,per lb,No,N/A,60.0,0.69,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Southwest,per lb,No,N/A,231.0,0.94,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,National,per lb,No,N/A,291.0,0.89,219.0,0.67,266.0,0.94,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,Southeast,per lb,Yes,N/A,945.0,3.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Limes,12/13/2025 10:03:09,N/A,National,per lb,Yes,N/A,945.0,3.49,,,154.0,1.99,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Southcentral,each,No,N/A,339.0,0.8,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Southwest,each,No,N/A,353.0,1.72,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Midwest,each,No,N/A,1294.0,1.07,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Northeast,each,No,N/A,1625.0,1.0,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Southeast,each,No,N/A,1799.0,1.38,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,National,each,No,N/A,5410.0,1.18,4306.0,1.3,6694.0,1.01,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Northwest,each,Yes,N/A,4.0,1.67,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Southeast,each,Yes,N/A,52.0,1.67,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Southcentral,each,Yes,N/A,107.0,1.67,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Southwest,each,Yes,N/A,440.0,1.74,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,National,each,Yes,N/A,603.0,1.72,163.0,1.67,356.0,1.54,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties,Hawaii,per lb,No,N/A,3.0,2.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties Marked Extra Large,Southwest,each,No,N/A,21.0,1.25,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties Marked Extra Large,National,each,No,N/A,21.0,1.25,168.0,1.82,384.0,2.39,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties Marked Large,Southwest,each,No,N/A,42.0,1.25,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties Marked Large,Southcentral,each,No,N/A,363.0,1.37,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Mangoes,12/13/2025 10:03:09,Round Varieties Marked Large,National,each,No,N/A,405.0,1.36,124.0,1.14,1111.0,1.19,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southwest,3 lb bag,No,N/A,122.0,4.98,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Midwest,3 lb bag,No,N/A,248.0,3.98,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northeast,3 lb bag,No,N/A,603.0,4.6,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,3 lb bag,No,N/A,973.0,4.49,221.0,4.48,1060.0,4.55,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northwest,3 lb bag,Yes,N/A,4.0,4.98,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southcentral,3 lb bag,Yes,N/A,107.0,4.98,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southwest,3 lb bag,Yes,N/A,184.0,4.98,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,3 lb bag,Yes,N/A,295.0,4.98,667.0,6.38,424.0,5.89,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southeast,4 lb bag,No,N/A,66.0,5.2,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southcentral,4 lb bag,No,N/A,78.0,4.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northeast,4 lb bag,No,N/A,455.0,5.07,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northwest,4 lb bag,No,N/A,471.0,2.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Midwest,4 lb bag,No,N/A,525.0,4.92,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,4 lb bag,No,N/A,1595.0,4.41,3719.0,3.69,1939.0,4.02,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northeast,4 lb bag,Yes,N/A,207.0,6.22,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,4 lb bag,Yes,N/A,207.0,6.22,183.0,5.99,197.0,5.99,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northwest,5 lb bag,No,N/A,131.0,5.0,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,5 lb bag,No,N/A,131.0,5.0,177.0,3.7,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northeast,8 lb bag,No,N/A,32.0,7.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,8 lb bag,No,N/A,32.0,7.99,583.0,6.83,584.0,9.54,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southcentral,each,No,N/A,310.0,0.8,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southeast,each,No,N/A,881.0,0.94,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northeast,each,No,N/A,1423.0,1.04,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,each,No,N/A,2614.0,0.98,2232.0,1.01,2449.0,1.07,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southcentral,each,Yes,N/A,23.0,1.0,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,each,Yes,N/A,23.0,1.0,39.0,1.0,66.0,1.43,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Hawaii,per lb,No,N/A,54.0,1.77,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northeast,per lb,No,N/A,122.0,1.43,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southcentral,per lb,No,N/A,418.0,1.46,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northwest,per lb,No,N/A,473.0,1.41,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Midwest,per lb,No,N/A,588.0,1.48,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southwest,per lb,No,N/A,875.0,1.15,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Southeast,per lb,No,N/A,1281.0,1.95,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,per lb,No,N/A,3757.0,1.55,3076.0,1.36,1873.0,1.27,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Alaska,per lb,Yes,N/A,3.0,2.19,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,Northwest,per lb,Yes,N/A,22.0,2.21,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,NAVEL,National,per lb,Yes,N/A,22.0,2.21,86.0,1.43,548.0,2.17,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",Southeast,3 lb bag,No,N/A,37.0,4.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",Midwest,3 lb bag,No,N/A,152.0,4.9,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",Northeast,3 lb bag,No,N/A,806.0,4.7,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",National,3 lb bag,No,N/A,995.0,4.74,183.0,5.0,75.0,4.58,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",Northeast,each,No,N/A,183.0,1.25,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",National,each,No,N/A,183.0,1.25,183.0,1.25,197.0,1.25,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",Hawaii,per lb,No,N/A,7.0,2.69,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",Northwest,per lb,No,N/A,104.0,1.37,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Oranges,12/13/2025 10:03:09,"Navel, Cara Cara",National,per lb,No,N/A,104.0,1.37,48.0,1.99,280.0,1.27,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Papaya,12/13/2025 10:03:09,MARADOL/TAINUNG TYPES,Hawaii,per lb,No,N/A,23.0,1.79,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Papaya,12/13/2025 10:03:09,MARADOL/TAINUNG TYPES,Northeast,per lb,No,N/A,37.0,1.49,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Papaya,12/13/2025 10:03:09,MARADOL/TAINUNG TYPES,Southeast,per lb,No,N/A,57.0,0.93,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Papaya,12/13/2025 10:03:09,MARADOL/TAINUNG TYPES,Southcentral,per lb,No,N/A,65.0,0.79,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Papaya,12/13/2025 10:03:09,MARADOL/TAINUNG TYPES,Southwest,per lb,No,N/A,251.0,0.82,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Papaya,12/13/2025 10:03:09,MARADOL/TAINUNG TYPES,National,per lb,No,N/A,410.0,0.89,465.0,0.98,488.0,0.96,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Papaya,12/13/2025 10:03:09,SOLO TYPE,Southeast,per lb,No,N/A,34.0,1.39,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Papaya,12/13/2025 10:03:09,SOLO TYPE,National,per lb,No,N/A,34.0,1.39,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Northeast,2 lb bag,Yes,N/A,46.0,4.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,National,2 lb bag,Yes,N/A,46.0,4.99,59.0,4.49,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Northwest,3 lb bag,No,N/A,61.0,3.99,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,National,3 lb bag,No,N/A,61.0,3.99,2076.0,2.99,245.0,4.99,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Southcentral,each,No,N/A,65.0,0.33,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,National,each,No,N/A,65.0,0.33,227.0,0.81,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Alaska,per lb,No,N/A,2.0,1.69,,,,,,,,
12/06/2025,12/12/2025,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Pears,12/13/2025 10:03:09,BARTLETT,Southwest,per lb,No,N/A,235.0,1.12,,,,,,,,
